%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
21.0, -285.94714076211676, -329.2009536996484, -200.68490157229826, -221.24313162872568, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229363627737E9, 0.0, 2023-06-28 12:28:56.362
21.0, -239.13855291670188, -281.5321888644248, -78.15829922398552, -99.97313566552475, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229363627737E9, 0.0, 2023-06-28 12:28:56.362
22.0, -145.63731412449852, -188.277783469297, -87.24251621635631, -102.695782833267, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229363763323E9, 0.0, 2023-06-28 12:28:56.376
22.0, -243.03552867053077, -295.8896647943184, -212.5590839316137, -234.70303156925365, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229363763323E9, 0.0, 2023-06-28 12:28:56.376
23.0, -281.421861815732, -335.1586143290624, -125.03794516855851, -141.7852171701379, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229363919907E9, 0.0, 2023-06-28 12:28:56.391
23.0, -195.27700623637065, -224.48749484028667, -65.7156520714052, -77.0924277366139, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229363919907E9, 0.0, 2023-06-28 12:28:56.391
24.0, -186.63783733872697, -233.2613001363352, -193.9605614519678, -212.46184653276578, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229363927188E9, 0.0, 2023-06-28 12:28:56.392
24.0, -282.2932585054077, -360.36927993036807, -174.5841397815384, -200.14261607872322, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229363927188E9, 0.0, 2023-06-28 12:28:56.392
25.0, -232.78820279194042, -298.8554054591805, -72.70552508858964, -92.90846464922652, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364065497E9, 0.0, 2023-06-28 12:28:56.406
25.0, -203.39258914021775, -251.54193111974746, -157.01034988975152, -170.56000742921606, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364065497E9, 0.0, 2023-06-28 12:28:56.406
26.0, -312.7958825440146, -345.125447710976, -227.0474563599564, -247.11201962223276, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936421996E9, 0.0, 2023-06-28 12:28:56.421
26.0, -306.6774062165059, -338.0046781953424, -113.80328570166603, -133.65093476651236, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936421996E9, 0.0, 2023-06-28 12:28:56.421
27.0, -203.56836443813518, -257.263978051953, -114.31939189555123, -120.666002120357, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936422722E9, 0.0, 2023-06-28 12:28:56.422
27.0, -271.8140588295646, -340.13642117008567, -227.29428975703195, -247.14193882187828, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936422722E9, 0.0, 2023-06-28 12:28:56.422
28.0, -320.15600565681234, -380.0299339974299, -157.4217388848774, -175.5078950705938, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364363213E9, 0.0, 2023-06-28 12:28:56.436
28.0, -231.14264681143686, -297.5539202746004, -87.40707181440666, -93.06928034732118, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364363213E9, 0.0, 2023-06-28 12:28:56.436
29.0, -258.67205038527027, -318.1420695306733, -222.77275071060285, -232.88544019078836, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364519513E9, 0.0, 2023-06-28 12:28:56.451
29.0, -344.72714836569503, -407.5256784716621, -206.99785269750282, -223.2701574047096, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364519513E9, 0.0, 2023-06-28 12:28:56.451
30.0, -284.28288528183475, -305.35535158216953, -94.5839398293756, -109.00499405851588, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936452685E9, 0.0, 2023-06-28 12:28:56.452
30.0, -221.38898772699758, -258.29619043972343, -161.99563653068617, -175.60139256948605, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936452685E9, 0.0, 2023-06-28 12:28:56.452
31.0, -332.0002688164823, -386.31670582294464, -233.80545557988808, -256.49542861105874, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936466288E9, 0.0, 2023-06-28 12:28:56.466
31.0, -287.6749745416455, -334.6724273348227, -107.02658698195592, -130.65901480196044, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936466288E9, 0.0, 2023-06-28 12:28:56.466
32.0, -178.0323275406845, -236.39533629920334, -105.6615234981291, -118.35474394774064, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364819756E9, 0.0, 2023-06-28 12:28:56.481
32.0, -269.87679065251723, -340.51789096556604, -232.8368214913644, -250.07028048718348, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364819756E9, 0.0, 2023-06-28 12:28:56.481
33.0, -314.5461557232775, -386.5635392200202, -151.34440145688131, -165.0623544943519, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364827025E9, 0.0, 2023-06-28 12:28:56.482
33.0, -217.2750977757387, -288.537021481432, -82.08145427750424, -95.33939962042496, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364827025E9, 0.0, 2023-06-28 12:28:56.482
34.0, -237.91934553114697, -294.2553285136819, -211.70264684176072, -223.10186190670356, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364964635E9, 0.0, 2023-06-28 12:28:56.496
34.0, -360.46838727919385, -376.3311729412526, -200.4492878750898, -223.95081919664517, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229364964635E9, 0.0, 2023-06-28 12:28:56.496
35.0, -263.83685222407803, -300.3214462418109, -97.23178899800405, -112.17642922094092, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365120244E9, 0.0, 2023-06-28 12:28:56.512
35.0, -182.05645989300683, -248.3368368577212, -156.38204669719562, -169.5016157417558, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365120244E9, 0.0, 2023-06-28 12:28:56.512
36.0, -307.3094493090175, -367.9500571405515, -228.88000733824447, -245.21963024465367, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936512769E9, 0.0, 2023-06-28 12:28:56.512
36.0, -299.91566709661856, -341.639860952273, -110.7029086383991, -131.23495939513668, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936512769E9, 0.0, 2023-06-28 12:28:56.512
37.0, -182.1798765915446, -240.42320855148137, -101.86178514314815, -117.13553656218573, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936526321E9, 0.0, 2023-06-28 12:28:56.526
37.0, -272.4909807215445, -346.6475869929418, -237.30600193841383, -256.7647014078684, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936526321E9, 0.0, 2023-06-28 12:28:56.526
38.0, -322.78141542570665, -370.2538355132565, -157.75085008097813, -175.76220826758072, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936542164E9, 0.0, 2023-06-28 12:28:56.542
38.0, -221.80037672212347, -247.05405117291957, -73.96213147370145, -89.57247388875112, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936542164E9, 0.0, 2023-06-28 12:28:56.542
39.0, -204.24154643015936, -264.3062096685171, -194.52528634527698, -210.40864145709202, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365427952E9, 0.0, 2023-06-28 12:28:56.542
39.0, -298.66280061146244, -365.15261197369546, -186.37604434182867, -215.450026597362, -0.03200000151991844, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365427952E9, 0.0, 2023-06-28 12:28:56.542
40.0, -247.362592919264, -308.45946854539216, -80.30874169850722, -102.98001522989944, -0.03200000151991844, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365562952E9, 0.0, 2023-06-28 12:28:56.556
40.0, -195.2919658361934, -241.69477453641593, -150.1625930708833, -167.23149646865204, -0.03200000151991844, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365562952E9, 0.0, 2023-06-28 12:28:56.556
41.0, -297.0920426300727, -357.71395096182823, -231.81956870341673, -256.4842089111917, -0.03200000151991844, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365720766E9, 0.0, 2023-06-28 12:28:56.572
41.0, -278.5496186497621, -341.1536739580333, -109.52858005231246, -133.95760656287894, -0.03200000151991844, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365720766E9, 0.0, 2023-06-28 12:28:56.572
42.0, -190.25058069592342, -228.7023620903492, -101.48405524762347, -114.30443229572847, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365727646E9, 0.0, 2023-06-28 12:28:56.572
42.0, -244.25473605608568, -306.3239856706932, -222.54087691335008, -247.0222620232962, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365727646E9, 0.0, 2023-06-28 12:28:56.572
43.0, -292.39098838577047, -357.0519886696711, -145.09876853087917, -172.19434370985255, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365863357E9, 0.0, 2023-06-28 12:28:56.586
43.0, -208.99869917379692, -262.21934549324214, -72.85886098677292, -85.96347043151036, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229365863357E9, 0.0, 2023-06-28 12:28:56.586
44.0, -203.53844523848966, -253.40440129768103, -192.31126557150856, -213.20982652390376, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936602076E9, 0.0, 2023-06-28 12:28:56.602
44.0, -327.26555547257885, -349.67316605709493, -193.38087695883587, -216.78143098158762, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936602076E9, 0.0, 2023-06-28 12:28:56.602
45.0, -238.0203228299506, -285.63485911581665, -77.47389753209427, -98.14432458719239, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936602749E9, 0.0, 2023-06-28 12:28:56.602
45.0, -167.1379989697598, -229.50270068086684, -137.10660232556984, -158.71200436959043, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936602749E9, 0.0, 2023-06-28 12:28:56.602
46.0, -282.4540742035024, -328.7521657049656, -219.76213124627247, -244.88677914859727, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936616441E9, 0.0, 2023-06-28 12:28:56.616
46.0, -281.50787951471284, -321.9343280857429, -105.59046539897099, -127.67457463731989, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936616441E9, 0.0, 2023-06-28 12:28:56.616
47.0, -172.92736410116777, -222.35575186554343, -94.49418223043904, -114.07629839843139, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366320372E9, 0.0, 2023-06-28 12:28:56.632
47.0, -236.40094614913687, -290.0255016637966, -214.05878381384537, -242.22023048019037, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366320372E9, 0.0, 2023-06-28 12:28:56.632
48.0, -293.51295837247744, -357.55687516368926, -151.07886856002733, -171.73807591525838, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366327422E9, 0.0, 2023-06-28 12:28:56.632
48.0, -204.80253142351285, -269.30271600931883, -73.92099257418886, -97.49358199490234, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366327422E9, 0.0, 2023-06-28 12:28:56.632
49.0, -209.03609817335382, -251.24273912329227, -190.01870689867064, -209.29041137034073, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366462798E9, 0.0, 2023-06-28 12:28:56.646
49.0, -294.99395875493065, -352.62768702208996, -192.42346257017925, -225.09896848304197, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366462798E9, 0.0, 2023-06-28 12:28:56.646
50.0, -233.5324428831227, -275.0621619410813, -73.2777297818102, -96.19583671027794, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366624439E9, 0.0, 2023-06-28 12:28:56.662
50.0, -173.04330099979416, -205.56360106449574, -131.13772199628875, -150.06535567203537, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366624439E9, 0.0, 2023-06-28 12:28:56.662
51.0, -293.9729660670273, -334.3358363388106, -218.6065021599643, -240.90004579583183, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366776671E9, 0.0, 2023-06-28 12:28:56.677
51.0, -270.6247706436552, -316.68350854795426, -110.52339344052598, -139.0139513029717, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366776671E9, 0.0, 2023-06-28 12:28:56.677
52.0, -163.14378581708297, -218.79162720777094, -88.96287019597366, -108.38417066587135, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936678395E9, 0.0, 2023-06-28 12:28:56.678
52.0, -211.42589424503967, -282.796275049448, -203.5272255386226, -227.51120395446196, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936678395E9, 0.0, 2023-06-28 12:28:56.678
53.0, -291.456013396848, -361.48003021720797, -150.00925717270002, -177.99866844108328, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366791418E9, 0.0, 2023-06-28 12:28:56.679
53.0, -199.94066148111597, -262.66065368801355, -71.47883790312335, -93.59286634111777, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366791418E9, 0.0, 2023-06-28 12:28:56.679
54.0, -190.81904548918828, -222.9541358584538, -174.3634856841527, -201.9676872570999, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366912465E9, 0.0, 2023-06-28 12:28:56.691
54.0, -284.61947627784684, -341.2770906565711, -186.37604434182867, -218.0903959660791, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229366912465E9, 0.0, 2023-06-28 12:28:56.691
55.0, -218.40454756235704, -283.0879872459918, -77.15974593581632, -107.30707947863266, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936706411E9, 0.0, 2023-06-28 12:28:56.706
55.0, -141.18683317722753, -209.07536712288857, -125.26981896581128, -156.41196589684114, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936706411E9, 0.0, 2023-06-28 12:28:56.706
56.0, -262.4082104410045, -315.98788715619594, -210.90604815119877, -249.23254289710894, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936722263E9, 0.0, 2023-06-28 12:28:56.722
56.0, -278.32522465242073, -310.08632502611727, -109.18824915634468, -145.824309122283, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936722263E9, 0.0, 2023-06-28 12:28:56.722
57.0, -170.63480542832986, -215.2125429501757, -84.76670244568959, -113.08896481012926, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367228367E9, 0.0, 2023-06-28 12:28:56.722
57.0, -237.30600193841383, -287.60204649250954, -208.72942637698725, -242.1005536816083, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367228367E9, 0.0, 2023-06-28 12:28:56.722
58.0, -292.92205417947844, -333.22134615201503, -155.8659405033104, -191.04717938648537, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936736271E9, 0.0, 2023-06-28 12:28:56.736
58.0, -162.71369732217863, -224.43139634095132, -49.25635236641392, -84.56848774803802, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936736271E9, 0.0, 2023-06-28 12:28:56.736
59.0, -161.4271717374213, -225.44864912889898, -169.7297496390529, -204.1143898316659, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936752024E9, 0.0, 2023-06-28 12:28:56.752
59.0, -295.0126582547091, -356.2778293788433, -194.60756414430216, -231.72981110448018, -0.01600000075995922, -0.03200000151991844, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936752024E9, 0.0, 2023-06-28 12:28:56.752
60.0, -226.04142327187583, -279.59492068737745, -76.93535193847492, -110.81884553702548, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367527213E9, 0.0, 2023-06-28 12:28:56.752
60.0, -130.62909560231492, -204.16113858111203, -114.65972279151902, -143.25499785272405, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367527213E9, 0.0, 2023-06-28 12:28:56.752
61.0, -256.33835281291977, -323.2919117696583, -214.36545561021194, -249.3223004960455, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936766252E9, 0.0, 2023-06-28 12:28:56.766
61.0, -267.20276218419895, -305.4376293811947, -100.29476706171408, -137.1926200245507, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936766252E9, 0.0, 2023-06-28 12:28:56.766
62.0, -182.4790685879998, -216.74590193200856, -93.75368203921244, -119.25605983706191, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367822905E9, 0.0, 2023-06-28 12:28:56.782
62.0, -214.4552132091485, -271.5429160827771, -207.8542897873558, -243.57033436419442, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367822905E9, 0.0, 2023-06-28 12:28:56.782
63.0, -271.0436394386925, -351.3897801367566, -149.10794128337875, -189.23706780793145, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367827108E9, 0.0, 2023-06-28 12:28:56.782
63.0, -175.88562496611848, -236.95258139260113, -65.66703337198123, -95.93778361333534, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367827108E9, 0.0, 2023-06-28 12:28:56.782
64.0, -171.5398612176068, -222.07899926882237, -167.5419081649743, -196.17832212569192, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367963765E9, 0.0, 2023-06-28 12:28:56.796
64.0, -299.5042781014927, -353.7159979091957, -194.1138973501511, -230.7574371160008, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229367963765E9, 0.0, 2023-06-28 12:28:56.796
65.0, -234.70303156925365, -264.2314116694033, -76.62494024215266, -112.76359351398423, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936812003E9, 0.0, 2023-06-28 12:28:56.812
65.0, -134.49989205645397, -208.14787193387747, -120.29201212478802, -149.4594918792136, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936812003E9, 0.0, 2023-06-28 12:28:56.812
66.0, -231.55777570651844, -320.8273176988587, -206.69866070104763, -241.2029776922427, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936812771E9, 0.0, 2023-06-28 12:28:56.812
66.0, -248.9146514008753, -303.5788991032168, -102.89773743087426, -138.6736204070039, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922936812771E9, 0.0, 2023-06-28 12:28:56.812
67.0, -165.89261228451505, -214.26260836143047, -77.69455162947997, -105.68770279781893, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368263707E9, 0.0, 2023-06-28 12:28:56.826
67.0, -211.62410894269124, -271.640153481625, -200.748479871545, -240.57093459973112, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368263707E9, 0.0, 2023-06-28 12:28:56.826
68.0, -283.61718308972195, -335.7569983219728, -154.53079621912912, -191.00604048697278, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368420515E9, 0.0, 2023-06-28 12:28:56.842
68.0, -186.480761540588, -228.27975339535624, -58.99879175098613, -95.85176591435447, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368420515E9, 0.0, 2023-06-28 12:28:56.842
69.0, -161.71514403400943, -219.2516349023208, -166.03472848283127, -193.1452632616274, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368427415E9, 0.0, 2023-06-28 12:28:56.842
69.0, -296.557236936409, -341.55384325329214, -197.27037291275337, -234.0896879765205, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368427415E9, 0.0, 2023-06-28 12:28:56.842
70.0, -237.63885303447023, -303.53776020370424, -84.0224623545073, -110.72160813817754, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.68792293687272E9, 0.0, 2023-06-28 12:28:56.872
70.0, -164.40413210215047, -221.66761027369648, -120.09379742713645, -145.19226602977142, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.68792293687272E9, 0.0, 2023-06-28 12:28:56.872
71.0, -262.96919543435797, -325.83504373952746, -220.43905313825235, -256.12517851544544, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368733535E9, 0.0, 2023-06-28 12:28:56.873
71.0, -298.10929541802034, -338.4646858898923, -122.61448999727145, -148.65915328869596, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368733535E9, 0.0, 2023-06-28 12:28:56.873
72.0, -196.16710242582485, -249.8552362397313, -94.47548273066059, -120.39672932354733, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368741615E9, 0.0, 2023-06-28 12:28:56.874
72.0, -219.33952255127952, -262.6456940881908, -211.4520735447295, -247.9497572123073, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368741615E9, 0.0, 2023-06-28 12:28:56.874
73.0, -284.3053246815689, -340.11398177035153, -154.6504730177112, -196.3727969233878, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368863585E9, 0.0, 2023-06-28 12:28:56.886
73.0, -208.03754488518462, -267.03259673621505, -63.30341659998521, -95.14118492277339, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229368863585E9, 0.0, 2023-06-28 12:28:56.886
74.0, -169.1725045456551, -229.61863757949322, -161.9470178312622, -194.30463224789128, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229369019804E9, 0.0, 2023-06-28 12:28:56.901
74.0, -289.3018310223706, -352.5416693231091, -201.99760645674542, -236.9806306422688, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879229369019804E9, 0.0, 2023-06-28 12:28:56.901
